Unnamed: 0,clusters,silhouette_score,method,linkage,return_mode,window_size,df_mode,inertia,entropy,silhouette_norm,entropy_norm_clusters,ari_mean,nmi_mean,ari_norm,nmi_norm,stability_score,renormalized_silhouette,renormalized_inertia,renormalized_stability,final_score,exchange_v_measure,sector_v_measure,market_v_measure,region_v_measure
73,3,0.0970278054324313,kshape,not_applicable,geometric,10,full,0.2130387695494206,1.5236,0.8513974168400873,0.9612845725414728,0.3149655471855844,0.2905218162994929,0.3478790438201806,0.32282138751878103,0.3353502156694808,0.6860121688801968,0.35047798089658433,0.6646497843305192,0.5670466447024335,0.2688684555110023,0.19723403889117458,0.2638277175673358,0.21082057245184307
39,5,0.0981800563614831,kshape,not_applicable,geometric,7,3day,0.1719307054260883,2.2711,0.8541752156708879,0.978109531040483,0.2765223011892307,0.3075911900382569,0.30064528778743427,0.34374471629361486,0.32219500204052454,0.6918814815908083,0.5008078616710495,0.6778049979594755,0.6234981137404444,0.26819625199774877,0.29493612411097664,0.26298334177998556,0.18730812042591188
98,10,0.0986986675148927,kshape,not_applicable,geometric,14,3day,0.103921910158291,3.24,0.8554254619664295,0.9753371859512991,0.2338541843972096,0.4022722439539693,0.24822059349595305,0.4598030351367565,0.35401181431635476,0.6945231726997727,0.7495122047787593,0.6459881856836452,0.6966745210540591,0.2790496928635251,0.2866680096613266,0.251654074779968,0.13049605885256488
46,3,0.1050321071226856,kshape,not_applicable,geometric,7,full,0.2213921004474202,1.5116,0.8706938559367869,0.9537134154986152,0.4558224314837355,0.4082926921886873,0.5209445469023786,0.4671827914016746,0.4940636691520266,0.7267843205579916,0.3199303191483098,0.5059363308479734,0.5175503235180916,0.24184170625647358,0.18223728215684787,0.24987669305960056,0.16870478802225508
132,8,0.0958333814461346,kshape,not_applicable,geometric,30,full,0.1143582364801894,2.8724,0.8485179489490564,0.9574666666666666,0.1631442890764318,0.3016378098643401,0.1613420311341942,0.3364471708413434,0.2488946009877688,0.679928035895032,0.7113471458018293,0.7511053990122312,0.7141268602363642,0.2574504250315867,0.26956790356741644,0.24744038903067683,0.11583931201799948
96,8,0.1030288156973839,kshape,not_applicable,geometric,14,3day,0.1119467447688161,2.8081,0.8658644039149646,0.9360333333333334,0.1936831583022668,0.3292134170448827,0.1988639796883265,0.3702488500379196,0.28455641486312305,0.716579994808167,0.7201658354966719,0.715443585136877,0.7173964718139052,0.2522190504650208,0.2770048156616343,0.24307754437967546,0.12690495139745375
68,7,0.0765646395825976,kshape,not_applicable,geometric,10,3day,0.1458445943771875,2.6864,0.8020656638868282,0.9569149874469908,0.2322637759897339,0.3368132749424225,0.24626651909967912,0.37956461802483327,0.3129155685622562,0.5817773044131147,0.5962033040855932,0.6870844314377438,0.6216883466454839,0.24903477161397664,0.24765612633822215,0.24127235770919145,0.1459659908278675
64,3,0.0779241124085133,kshape,not_applicable,geometric,10,3day,0.1937441845389473,1.5039,0.8053430246865643,0.9488552563961148,0.1857861061282563,0.1838648566064183,0.18916117166320656,0.19208322055753696,0.19062219611037176,0.5887021598727188,0.42103719418172003,0.8093778038896282,0.6063723859813557,0.22515811050631027,0.11252080657542597,0.2364254924731139,0.10703522113556994
9,2,0.0964183636252246,kshape,not_applicable,geometric,1,3day,0.3001150379324833,0.9872,0.8499281997652156,0.9872,0.4012573003089646,0.3300944328022974,0.45390244296431925,0.3713287831760835,0.41261561307020134,0.6829078064056444,0.03204495994385681,0.5873843869297987,0.43411238442643335,0.2100188642023163,0.10730362369781758,0.23483725943831704,0.2618348216987176
0,2,0.0834308697497937,kshape,not_applicable,geometric,1,weekly,0.2918610113951709,0.9144,0.8186184872775982,0.9144,0.2908133815070604,0.2278557574486325,0.318204195306346,0.2460064690322295,0.2821053321692878,0.6167523701546307,0.062229471224678035,0.7178946678307122,0.465625503070007,0.20928341346488558,0.0732438143753551,0.23423135865995884,0.19214860616016183
97,9,0.0868936125953478,kshape,not_applicable,geometric,14,3day,0.1110445281116854,3.0572,0.8269663243547691,0.96443922130933,0.2106001837641457,0.3540502718087335,0.21964928625536134,0.40069341618955845,0.31017135122245987,0.6343908203259965,0.7234651911192641,0.6898286487775401,0.6825615534076003,0.23343591798668345,0.297484721328979,0.22272015561180072,0.09366910994757954
